Category,KM,Link,Price,Year,Currency,DATE,Brand,Model
-,6361,https://www.kktcarabam.com/228063-suzuki-fronx-lefkosa-hibrit-otomatik,21000.0,2024.0,GBP,2026-06-21,Suzuki,Fronx
300d,85295,https://www.kktcarabam.com/208254-mercedes-benz-glc-coupe-girne-dizel-otomatik,45000.0,2021.0,GBP,2026-06-21,Mercedes-Benz,GLC Coupe
-,39000,https://www.kktcarabam.com/208246-nissan-x-trail-gmagusa-benzin-otomatik,21900.0,2021.0,GBP,2026-06-21,Nissan,X-Trail
1.5,283000,https://www.kktcarabam.com/212977-suzuki-sx4-lefkosa-benzin-otomatik,3000.0,2007.0,GBP,2026-06-21,Suzuki,SX4
2.0,22000,https://www.kktcarabam.com/228104-toyota-rav4-gmagusa-benzin-otomatik,32500.0,2022.0,GBP,2026-06-21,Toyota,RAV4
1.5 S,150000,https://www.kktcarabam.com/228129-toyota-auris-lefkosa-benzin-otomatik,10750.0,2013.0,GBP,2026-06-21,Toyota,Auris
180 d,80467,https://www.kktcarabam.com/212925-mercedes-benz-a-serisi-guzelyurt-dizel-otomatik,21400.0,2021.0,GBP,2026-06-21,Mercedes-Benz,A Serisi
3.0 TDV6,117000,https://www.kktcarabam.com/208395-land-rover-range-rover-girne-dizel-otomatik,37000.0,2014.0,GBP,2026-06-21,Land Rover,Range Rover
-,180000,https://www.kktcarabam.com/228124-suzuki-vitara-girne-benzin-duz,4500.0,2002.0,GBP,2026-06-21,Suzuki,Vitara
1.2 TSI,200000,https://www.kktcarabam.com/208380-volkswagen-jetta-lefkosa-benzin-duz,6500.0,2013.0,GBP,2026-06-21,Volkswagen,Jetta
2.0,38714,https://www.kktcarabam.com/212954-toyota-rav4-lefkosa-benzin-otomatik,29900.0,2021.0,GBP,2026-06-21,Toyota,RAV4
Sport,28000,https://www.kktcarabam.com/208379-toyota-corolla-gmagusa-hibrit-otomatik,19900.0,2021.0,GBP,2026-06-21,Toyota,Corolla
200,47000,https://www.kktcarabam.com/208375-mercedes-benz-c-serisi-lefkosa-benzin-otomatik,8999.0,1999.0,GBP,2026-06-21,Mercedes-Benz,C Serisi
200d,23000,https://www.kktcarabam.com/212941-mercedes-benz-a-serisi-lefkosa-dizel-otomatik,31990.0,2021.0,GBP,2026-06-21,Mercedes-Benz,A Serisi
1.2,185000,https://www.kktcarabam.com/228113-nissan-march-lefkosa-benzin-otomatik,5500.0,2011.0,GBP,2026-06-21,Nissan,March
220 d,135000,https://www.kktcarabam.com/208347-mercedes-benz-c-serisi-lefkosa-dizel-otomatik,28000.0,2020.0,GBP,2026-06-21,Mercedes-Benz,C Serisi
2.0 TD4,99779,https://www.kktcarabam.com/228196-land-rover-range-rover-evoque-girne-dizel-otomatik,20000.0,2018.0,GBP,2026-06-21,Land Rover,Range Rover Evoque
1.2,193000,https://www.kktcarabam.com/228282-renault-clio-lefkosa-benzin-otomatik,5000.0,2013.0,GBP,2026-06-21,Renault,Clio
1.3,170000,https://www.kktcarabam.com/208784-honda-fit-gmagusa-benzin-otomatik,7500.0,2014.0,GBP,2026-06-21,Honda,Fit
1.5 i-VTEC CVT,78000,https://www.kktcarabam.com/212737-honda-vezel-girne-benzin-otomatik,21000.0,2021.0,GBP,2026-06-21,Honda,Vezel
e-Power,44541,https://www.kktcarabam.com/212739-nissan-note-girne-hibrit-otomatik,15500.0,2021.0,GBP,2026-06-21,Nissan,Note
Y12,73976,https://www.kktcarabam.com/228272-nissan-ad-lefkosa-benzin-otomatik,9900.0,2022.0,GBP,2026-06-21,Nissan,Ad
2.0 Hybrid,46751,https://www.kktcarabam.com/228286-honda-cr-v-lefkosa-hibrit-otomatik,30000.0,2022.0,GBP,2026-06-21,Honda,CR-V
0.65,102000,https://www.kktcarabam.com/208771-suzuki-alto-girne-benzin-otomatik,4000.0,2010.0,GBP,2026-06-21,Suzuki,Alto
AMG Premium,89000,https://www.kktcarabam.com/212745-mercedes-benz-gle-lefkosa-dizel-otomatik,53000.0,2021.0,GBP,2026-06-21,Mercedes-Benz,GLE
1.5i Automatic,212089,https://www.kktcarabam.com/208757-toyota-runx-lefkosa-benzin-otomatik,4450.0,2003.0,GBP,2026-06-21,Toyota,Runx
2.0 TDI Quattro S Line,58000,https://www.kktcarabam.com/228260-audi-q5-lefkosa-dizel-otomatik,43990.0,2022.0,GBP,2026-06-21,Audi,Q5
318i,27328,https://www.kktcarabam.com/228266-bmw-3-serisi-lefkosa-benzin-otomatik,27000.0,2021.0,GBP,2026-06-21,BMW,3 Serisi
25d xDrive,180000,https://www.kktcarabam.com/212753-bmw-x5-girne-dizel-otomatik,24000.0,2014.0,GBP,2026-06-21,BMW,X5
316i,70000,https://www.kktcarabam.com/228308-bmw-3-serisi-lefkosa-benzin-otomatik,13500.0,2015.0,GBP,2026-06-21,BMW,3 Serisi
1.3 16V,112000,https://www.kktcarabam.com/228304-mazda-demio-gmagusa-benzin-otomatik,6400.0,2013.0,GBP,2026-06-21,Mazda,Demio
400 d 4Matic AMG,35122,https://www.kktcarabam.com/228287-mercedes-benz-gle-lefkosa-dizel-otomatik,60000.0,2021.0,GBP,2026-06-21,Mercedes-Benz,GLE
-,1500,https://www.kktcarabam.com/212714-honda-wr-v-lefkosa-benzin-otomatik,23000.0,2025.0,GBP,2026-06-21,Honda,WR-V
18i sDrive,65600,https://www.kktcarabam.com/228292-bmw-x1-girne-benzin-otomatik,19000.0,2020.0,GBP,2026-06-21,BMW,X1
-,157000,https://www.kktcarabam.com/208824-ford-transit-connect-gmagusa-dizel-duz,12750.0,2019.0,GBP,2026-06-21,Ford,Transit Connect
-,52430,https://www.kktcarabam.com/212725-mazda-cx-30-girne-dizel-otomatik,20500.0,2020.0,GBP,2026-06-21,Mazda,CX-30
840i xDrive Gran Coupe,87000,https://www.kktcarabam.com/208709-bmw-8-serisi-lefkosa-benzin-otomatik,59000.0,2022.0,GBP,2026-06-21,BMW,8 Serisi
1.6,72000,https://www.kktcarabam.com/228218-ford-fiesta-lefkosa-benzin-otomatik,5850.0,2018.0,GBP,2026-06-21,Ford,Fiesta
63 4Matic,40000,https://www.kktcarabam.com/208595-mercedes-benz-amg-gt-girne-benzin-otomatik,190000.0,2023.0,GBP,2026-06-21,Mercedes-Benz,AMG GT
53 4Matic,55000,https://www.kktcarabam.com/212824-mercedes-benz-amg-gt-gmagusa-benzin-otomatik,87999.0,2021.0,GBP,2026-06-21,Mercedes-Benz,AMG GT
1.3 Automatic,42500,https://www.kktcarabam.com/228215-honda-fit-lefkosa-benzin-otomatik,14750.0,2022.0,GBP,2026-06-21,Honda,Fit
-,125000,https://www.kktcarabam.com/212838-mazda-cx-3-guzelyurt-dizel-otomatik,13500.0,2015.0,GBP,2026-06-21,Mazda,CX-3
1.4 TFSI,200000,https://www.kktcarabam.com/228200-audi-a4-lefkosa-benzin-otomatik,17500.0,2018.0,GBP,2026-06-21,Audi,A4
1.2,87000,https://www.kktcarabam.com/228198-nissan-march-gmagusa-benzin-otomatik,8400.0,2020.0,GBP,2026-06-21,Nissan,March
435d,127000,https://www.kktcarabam.com/228253-bmw-4-serisi-gmagusa-dizel-otomatik,27500.0,2015.0,GBP,2026-06-21,BMW,4 Serisi
220d,12,https://www.kktcarabam.com/208708-mercedes-benz-glc-coupe-lefkosa-hibrit-otomatik,69000.0,2024.0,GBP,2026-06-21,Mercedes-Benz,GLC Coupe
-,74995,https://www.kktcarabam.com/212765-citroen-c3-aircross-lefkosa-benzin-otomatik,11800.0,2018.0,GBP,2026-06-21,Citroen,C3 AirCross
1.5 Hybrid,85805,https://www.kktcarabam.com/212770-honda-shuttle-lefkosa-hibrit-otomatik,8500.0,2016.0,GBP,2026-06-21,Honda,Shuttle
220 CDI,341986,https://www.kktcarabam.com/228230-mercedes-benz-e-serisi-lefkosa-dizel-otomatik,17500.0,2013.0,GBP,2026-06-21,Mercedes-Benz,E Serisi
200 d,108000,https://www.kktcarabam.com/228229-mercedes-benz-gla-lefkosa-dizel-otomatik,32000.0,2022.0,GBP,2026-06-21,Mercedes-Benz,GLA
1.5,67914,https://www.kktcarabam.com/212812-toyota-auris-gmagusa-benzin-otomatik,5950.0,2008.0,GBP,2026-06-21,Toyota,Auris
M4 Competition,111045,https://www.kktcarabam.com/212793-bmw-m-serisi-lefkosa-benzin-otomatik,47000.0,2020.0,GBP,2026-06-21,BMW,M Serisi
1.2,63231,https://www.kktcarabam.com/226940-nissan-march-iskele-benzin-otomatik,8900.0,2021.0,GBP,2026-06-21,Nissan,March
1.8 Hybrid,124000,https://www.kktcarabam.com/204994-toyota-c-hr-lefkosa-hibrit-otomatik,17000.0,2019.0,GBP,2026-06-21,Toyota,C-HR
2.0 TDI Quattro S Line,30000,https://www.kktcarabam.com/204990-audi-q5-gmagusa-dizel-otomatik,32500.0,2020.0,GBP,2026-06-21,Audi,Q5
1.2,38543,https://www.kktcarabam.com/226934-nissan-march-lefkosa-benzin-otomatik,8900.0,2022.0,GBP,2026-06-21,Nissan,March
180 AMG,189000,https://www.kktcarabam.com/214235-mercedes-benz-c-serisi-lefkosa-benzin-otomatik,10750.0,2009.0,GBP,2026-06-21,Mercedes-Benz,C Serisi
1.2,9663,https://www.kktcarabam.com/226933-nissan-march-lefkosa-benzin-otomatik,7900.0,2019.0,GBP,2026-06-21,Nissan,March
-,173809,https://www.kktcarabam.com/204980-mercedes-benz-sprinter-panel-van-girne-dizel-duz,24000.0,2020.0,GBP,2026-06-21,Mercedes-Benz,Sprinter Panel Van
Y12,34000,https://www.kktcarabam.com/204975-nissan-ad-lefkosa-benzin-otomatik,10900.0,2021.0,GBP,2026-06-21,Nissan,Ad
18i sDrive,48500,https://www.kktcarabam.com/226930-bmw-x2-girne-benzin-otomatik,24500.0,2020.0,GBP,2026-06-21,BMW,X2
1.2,75403,https://www.kktcarabam.com/204971-nissan-note-girne-benzin-otomatik,8500.0,2020.0,GBP,2026-06-21,Nissan,Note
180 AMG,260000,https://www.kktcarabam.com/226927-mercedes-benz-c-serisi-lefkosa-benzin-duz,7900.0,2012.0,GBP,2026-06-21,Mercedes-Benz,C Serisi
1.2,49452,https://www.kktcarabam.com/226924-suzuki-swift-lefkosa-benzin-otomatik,7900.0,2015.0,GBP,2026-06-21,Suzuki,Swift
118i,54000,https://www.kktcarabam.com/226921-bmw-1-serisi-gmagusa-benzin-otomatik,15750.0,2016.0,GBP,2026-06-21,BMW,1 Serisi
1.3i,77500,https://www.kktcarabam.com/214231-honda-fit-gmagusa-benzin-otomatik,11250.0,2020.0,GBP,2026-06-21,Honda,Fit
220 CDI,350000,https://www.kktcarabam.com/205004-mercedes-benz-e-serisi-girne-dizel-otomatik,11400.0,2012.0,GBP,2026-06-21,Mercedes-Benz,E Serisi
Hybrid Automatic,1500,https://www.kktcarabam.com/226945-honda-vezel-lefkosa-hibrit-otomatik,29900.0,2024.0,GBP,2026-06-21,Honda,Vezel
0.65,17173,https://www.kktcarabam.com/226971-suzuki-alto-lefkosa-benzin-otomatik,6500.0,2019.0,GBP,2026-06-21,Suzuki,Alto
150,199335,https://www.kktcarabam.com/214198-mercedes-benz-b-serisi-girne-benzin-otomatik,5250.0,2010.0,GBP,2026-06-21,Mercedes-Benz,B Serisi
530e,152888,https://www.kktcarabam.com/205095-bmw-5-serisi-gmagusa-plug-in-hibrit-otomatik,30000.0,2019.0,GBP,2026-06-21,BMW,5 Serisi
1.3 Automatic,48000,https://www.kktcarabam.com/226966-honda-fit-lefkosa-benzin-otomatik,9990.0,2019.0,GBP,2026-06-21,Honda,Fit
-,110000,https://www.kktcarabam.com/214208-gmc-sierra-gmagusa-benzin-otomatik,105000.0,2014.0,GBP,2026-06-21,GMC,Sierra
1.3 16V Automatic,216500,https://www.kktcarabam.com/214209-toyota-vitz-girne-benzin-otomatik,4250.0,2010.0,GBP,2026-06-21,Toyota,Vitz
200d,37000,https://www.kktcarabam.com/204951-mercedes-benz-a-serisi-lefkosa-dizel-otomatik,36500.0,2023.0,GBP,2026-06-21,Mercedes-Benz,A Serisi
Progressive,33796,https://www.kktcarabam.com/226955-mercedes-benz-gla-lefkosa-hibrit-otomatik,36800.0,2024.0,GBP,2026-06-21,Mercedes-Benz,GLA
116i,181000,https://www.kktcarabam.com/226954-bmw-1-serisi-gmagusa-benzin-otomatik,7500.0,2007.0,GBP,2026-06-21,BMW,1 Serisi
318d,202150,https://www.kktcarabam.com/214221-bmw-3-serisi-lefkosa-dizel-otomatik,9750.0,2013.0,GBP,2026-06-21,BMW,3 Serisi
3.2 DID,113000,https://www.kktcarabam.com/205018-mitsubishi-pajero-lefkosa-dizel-otomatik,14500.0,2000.0,GBP,2026-06-21,Mitsubishi,Pajero
0.65,42965,https://www.kktcarabam.com/226948-suzuki-alto-iskele-benzin-otomatik,6500.0,2019.0,GBP,2026-06-21,Suzuki,Alto
Hybrid Automatic,66141,https://www.kktcarabam.com/226919-honda-vezel-lefkosa-benzin-otomatik,18900.0,2019.0,GBP,2026-06-21,Honda,Vezel
1.3,168000,https://www.kktcarabam.com/226918-honda-civic-lefkosa-benzin-otomatik,7000.0,2009.0,GBP,2026-06-21,Honda,Civic
350,100000,https://www.kktcarabam.com/204856-mercedes-benz-g-serisi-girne-dizel-otomatik,55000.0,2014.0,GBP,2026-06-21,Mercedes-Benz,G Serisi
1.2,99000,https://www.kktcarabam.com/214297-nissan-march-lefkosa-benzin-otomatik,6999.0,2018.0,GBP,2026-06-21,Nissan,March
1.2,44500,https://www.kktcarabam.com/226878-suzuki-swift-girne-benzin-otomatik,10500.0,2020.0,GBP,2026-06-21,Suzuki,Swift
250 CDI,251380,https://www.kktcarabam.com/226876-mercedes-benz-e-serisi-lefkosa-dizel-otomatik,13500.0,2009.0,GBP,2026-06-21,Mercedes-Benz,E Serisi
180,247839,https://www.kktcarabam.com/226873-mercedes-benz-c-serisi-gmagusa-benzin-otomatik,10500.0,2010.0,GBP,2026-06-21,Mercedes-Benz,C Serisi
2.0,33000,https://www.kktcarabam.com/226871-toyota-rav4-lefkosa-benzin-otomatik,30000.0,2021.0,GBP,2026-06-21,Toyota,RAV4
1.3,268000,https://www.kktcarabam.com/226865-suzuki-swift-gmagusa-benzin-otomatik,4900.0,2007.0,GBP,2026-06-21,Suzuki,Swift
1.2 TSI,160000,https://www.kktcarabam.com/226863-volkswagen-polo-gmagusa-benzin-otomatik,7700.0,2015.0,GBP,2026-06-21,Volkswagen,Polo
1.3,115000,https://www.kktcarabam.com/226889-suzuki-swift-girne-benzin-otomatik,4800.0,2007.0,GBP,2026-06-21,Suzuki,Swift
1.5 i-Vtec,31000,https://www.kktcarabam.com/226914-honda-zr-v-gmagusa-benzin-otomatik,29500.0,2023.0,GBP,2026-06-21,Honda,ZR-V
1.3,118000,https://www.kktcarabam.com/226913-mitsubishi-colt-lefkosa-benzin-otomatik,4500.0,2010.0,GBP,2026-06-21,Mitsubishi,Colt
318i,134000,https://www.kktcarabam.com/204920-bmw-3-serisi-gmagusa-benzin-otomatik,13250.0,2016.0,GBP,2026-06-21,BMW,3 Serisi
200d,32000,https://www.kktcarabam.com/226907-mercedes-benz-a-serisi-lefkosa-dizel-otomatik,27950.0,2021.0,GBP,2026-06-21,Mercedes-Benz,A Serisi
1.2 TSI,100000,https://www.kktcarabam.com/226906-volkswagen-golf-girne-benzin-otomatik,12850.0,2014.0,GBP,2026-06-21,Volkswagen,Golf
1.5,113000,https://www.kktcarabam.com/214267-toyota-auris-girne-benzin-otomatik,8900.0,2012.0,GBP,2026-06-21,Toyota,Auris
2.0 TDI,62924,https://www.kktcarabam.com/204894-volkswagen-amarok-girne-dizel-otomatik,17900.0,2014.0,GBP,2026-06-21,Volkswagen,Amarok
4x4,370713,https://www.kktcarabam.com/204889-mitsubishi-l-200-girne-dizel-otomatik,15500.0,2014.0,GBP,2026-06-21,Mitsubishi,L 200
-,2800,https://www.kktcarabam.com/204887-yamaha-mt-07-gmagusa-benzin-otomatik,13000.0,2024.0,GBP,2026-06-21,Yamaha,MT-07
AMG,111000,https://www.kktcarabam.com/226892-mercedes-benz-gla-girne-benzin-otomatik,19500.0,2017.0,GBP,2026-06-21,Mercedes-Benz,GLA
1.4 TSI,115000,https://www.kktcarabam.com/226891-volkswagen-golf-lefkosa-benzin-otomatik,13450.0,2014.0,GBP,2026-06-21,Volkswagen,Golf
240,37000,https://www.kktcarabam.com/214266-mercedes-benz-e-serisi-gmagusa-benzin-otomatik,13500.0,1999.0,GBP,2026-06-21,Mercedes-Benz,E Serisi
180,13987,https://www.kktcarabam.com/205102-mercedes-benz-c-serisi-iskele-benzin-otomatik,40500.0,2021.0,GBP,2026-06-21,Mercedes-Benz,C Serisi
45 TFSI,117683,https://www.kktcarabam.com/205424-audi-a7-lefkosa-benzin-otomatik,48000.0,2022.0,GBP,2026-06-21,Audi,A7
-,35,https://www.kktcarabam.com/227056-bmw-f-900-xr-gmagusa-benzin-yari-otomatik,18500.0,2024.0,GBP,2026-06-21,BMW,F 900 XR
55 TFSI QUATTRO S-Line,30000,https://www.kktcarabam.com/227055-audi-q8-gmagusa-benzin-otomatik,62500.0,2021.0,GBP,2026-06-21,Audi,Q8
1.5 SkyActive-G,54000,https://www.kktcarabam.com/227054-mazda-3-gmagusa-benzin-otomatik,19000.0,2022.0,GBP,2026-06-21,Mazda,3
3.5,129867,https://www.kktcarabam.com/227061-mitsubishi-pajero-lefkosa-benzin-otomatik,15000.0,1997.0,GBP,2026-06-21,Mitsubishi,Pajero
-,77984,https://www.kktcarabam.com/205336-dodge-ram-girne-benzin-otomatik,129999.0,2021.0,GBP,2026-06-21,Dodge,Ram
-,145000,https://www.kktcarabam.com/214112-nissan-juke-girne-benzin-otomatik,6750.0,2013.0,GBP,2026-06-21,Nissan,Juke
1.5 Hybrid,70000,https://www.kktcarabam.com/214113-toyota-yaris-gmagusa-hibrit-otomatik,12500.0,2021.0,GBP,2026-06-21,Toyota,Yaris
1.6,154615,https://www.kktcarabam.com/227032-ford-fiesta-lefkosa-benzin-otomatik,3900.0,2015.0,GBP,2026-06-21,Ford,Fiesta
0.65,89871,https://www.kktcarabam.com/227031-suzuki-alto-lefkosa-benzin-otomatik,6500.0,2020.0,GBP,2026-06-21,Suzuki,Alto
350 D,87500,https://www.kktcarabam.com/227045-mercedes-benz-s-serisi-girne-dizel-otomatik,44500.0,2019.0,GBP,2026-06-21,Mercedes-Benz,S Serisi
1.2,50000,https://www.kktcarabam.com/214115-nissan-march-gmagusa-benzin-otomatik,8500.0,2022.0,GBP,2026-06-21,Nissan,March
200d,186000,https://www.kktcarabam.com/205439-mercedes-benz-a-serisi-lefkosa-dizel-otomatik,19000.0,2021.0,GBP,2026-06-21,Mercedes-Benz,A Serisi
-,13107,https://www.kktcarabam.com/227063-honda-n-box-lefkosa-benzin-otomatik,8900.0,2021.0,GBP,2026-06-21,Honda,N-Box
220d,51499,https://www.kktcarabam.com/227081-mercedes-benz-glc-coupe-gmagusa-dizel-otomatik,50000.0,2022.0,GBP,2026-06-21,Mercedes-Benz,GLC Coupe
1.2,89000,https://www.kktcarabam.com/227080-nissan-note-lefkosa-benzin-otomatik,8500.0,2019.0,GBP,2026-06-21,Nissan,Note
-,263932,https://www.kktcarabam.com/214066-mercedes-benz-viano-gmagusa-dizel-otomatik,16000.0,2009.0,GBP,2026-06-21,Mercedes-Benz,Viano
1.6 TDCi,165000,https://www.kktcarabam.com/227075-ford-fiesta-gmagusa-dizel-duz,5500.0,2014.0,GBP,2026-06-21,Ford,Fiesta
-,189000,https://www.kktcarabam.com/227071-daihatsu-bego-gmagusa-benzin-otomatik,8900.0,2011.0,GBP,2026-06-21,Daihatsu,Bego
180,156000,https://www.kktcarabam.com/227070-mercedes-benz-b-serisi-lefkosa-benzin-otomatik,10000.0,2013.0,GBP,2026-06-21,Mercedes-Benz,B Serisi
4.6,146673,https://www.kktcarabam.com/227069-toyota-land-cruiser-lefkosa-benzin-otomatik,20000.0,2001.0,GBP,2026-06-21,Toyota,Land Cruiser
1.4 T,190000,https://www.kktcarabam.com/227065-renault-megane-girne-benzin-duz,4500.0,2011.0,GBP,2026-06-21,Renault,Megane
-,68000,https://www.kktcarabam.com/205457-jeep-grand-cherokee-lefkosa-benzin-otomatik,32000.0,2011.0,GBP,2026-06-21,Jeep,Grand Cherokee
0.9 TwinAir,65000,https://www.kktcarabam.com/214117-fiat-500-ailesi-girne-benzin-otomatik,7000.0,2014.0,GBP,2026-06-21,Fiat,500 Ailesi
S,56400,https://www.kktcarabam.com/205313-porsche-macan-lefkosa-benzin-otomatik,72000.0,2022.0,GBP,2026-06-21,Porsche,Macan
2.4,30309,https://www.kktcarabam.com/205173-mitsubishi-outlander-lefkosa-plug-in-hibrit-otomatik,37000.0,2023.0,GBP,2026-06-21,Mitsubishi,Outlander
63 AMG,14219,https://www.kktcarabam.com/226986-mercedes-benz-g-serisi-lefkosa-benzin-otomatik,255000.0,2024.0,GBP,2026-06-21,Mercedes-Benz,G Serisi
318i,39771,https://www.kktcarabam.com/205172-bmw-3-serisi-lefkosa-benzin-otomatik,26500.0,2021.0,GBP,2026-06-21,BMW,3 Serisi
0.65,21024,https://www.kktcarabam.com/205146-suzuki-alto-iskele-benzin-otomatik,8500.0,2022.0,GBP,2026-06-21,Suzuki,Alto
0.65,53261,https://www.kktcarabam.com/226980-suzuki-alto-lefkosa-benzin-otomatik,6900.0,2020.0,GBP,2026-06-21,Suzuki,Alto
220,250000,https://www.kktcarabam.com/205121-mercedes-benz-e-serisi-gmagusa-dizel-otomatik,16000.0,2013.0,GBP,2026-06-21,Mercedes-Benz,E Serisi
400,80000,https://www.kktcarabam.com/205118-mercedes-benz-s-serisi-lefkosa-dizel-otomatik,75000.0,2021.0,GBP,2026-06-21,Mercedes-Benz,S Serisi
0.65,13237,https://www.kktcarabam.com/226974-suzuki-alto-lefkosa-benzin-otomatik,7900.0,2020.0,GBP,2026-06-21,Suzuki,Alto
2.0 TDI,23000,https://www.kktcarabam.com/214172-volkswagen-passat-iskele-dizel-otomatik,23500.0,2022.0,GBP,2026-06-21,Volkswagen,Passat
-,1,https://www.kktcarabam.com/214122-bmw-c-400-gt-lefkosa-benzin-otomatik,8500.0,2020.0,GBP,2026-06-21,BMW,C 400 GT
840d,105000,https://www.kktcarabam.com/205282-bmw-8-serisi-gmagusa-dizel-otomatik,65000.0,2022.0,GBP,2026-06-21,BMW,8 Serisi
-,3857,https://www.kktcarabam.com/227008-suzuki-fronx-lefkosa-hibrit-otomatik,22000.0,2024.0,GBP,2026-06-21,Suzuki,Fronx
-,460,https://www.kktcarabam.com/205235-honda-nx500-gmagusa-benzin-otomatik,12500.0,2024.0,GBP,2026-06-21,Honda,NX500
2.0 TDI Quattro S Line,39000,https://www.kktcarabam.com/226994-audi-q5-lefkosa-dizel-otomatik,47990.0,2022.0,GBP,2026-06-21,Audi,Q5
Cross,14009,https://www.kktcarabam.com/227009-toyota-corollalefkosa-benzin-otomatik,29000.0,2024.0,GBP,2026-06-21,Toyota,Corolla
-,201000,https://www.kktcarabam.com/227082-hyundai-tucson-iskele-dizel-otomatik,5250.0,2006.0,GBP,2026-06-21,Hyundai,Tucson
2.4 D,40137,https://www.kktcarabam.com/226858-toyota-hilux-lefkosa-dizel-otomatik,46900.0,2024.0,GBP,2026-06-21,Toyota,Hilux
1.3,56859,https://www.kktcarabam.com/204207-suzuki-swift-lefkosa-benzin-otomatik,12500.0,2021.0,GBP,2026-06-21,Suzuki,Swift
180 AMG,254276,https://www.kktcarabam.com/226718-mercedes-benz-c-serisi-girne-benzin-otomatik,8249.0,2009.0,GBP,2026-06-21,Mercedes-Benz,C Serisi
1.6 D,120701,https://www.kktcarabam.com/204196-vauxhall-insignia-lefkosa-dizel-otomatik,12750.0,2019.0,GBP,2026-06-21,Vauxhall,Insignia
220 d,23000,https://www.kktcarabam.com/226716-mercedes-benz-c-serisi-gmagusa-dizel-otomatik,45000.0,2022.0,GBP,2026-06-21,Mercedes-Benz,C Serisi
220 d,60000,https://www.kktcarabam.com/226714-mercedes-benz-c-serisi-gmagusa-dizel-otomatik,45000.0,2023.0,GBP,2026-06-21,Mercedes-Benz,C Serisi
220 d,60000,https://www.kktcarabam.com/226712-mercedes-benz-c-serisi-gmagusa-dizel-otomatik,45000.0,2023.0,GBP,2026-06-21,Mercedes-Benz,C Serisi
i3,68500,https://www.kktcarabam.com/204153-bmw-i-serisi-girne-elektrik-otomatik,15999.0,2019.0,GBP,2026-06-21,BMW,i Serisi
-,16500,https://www.kktcarabam.com/204142-harley-davidson-sportster-iron-883-girne-benzin-duz,10000.0,2008.0,GBP,2026-06-21,Harley Davidson,Sportster Iron 883
1.5,180000,https://www.kktcarabam.com/226704-mazda-demio-lefkosa-benzin-otomatik,3200.0,2002.0,GBP,2026-06-21,Mazda,Demio
116i,262000,https://www.kktcarabam.com/204126-bmw-1-serisi-lefkosa-benzin-duz,3800.0,2008.0,GBP,2026-06-21,BMW,1 Serisi
Cross,10348,https://www.kktcarabam.com/226702-toyota-corollalefkosa-benzin-otomatik,35000.0,2023.0,GBP,2026-06-21,Toyota,Corolla
1.4 T,141000,https://www.kktcarabam.com/204106-opel-astra-lefkosa-benzin-otomatik,9000.0,2016.0,GBP,2026-06-21,Opel,Astra
2.3 DCI,203299,https://www.kktcarabam.com/226698-nissan-navara-lefkosa-dizel-otomatik,26500.0,2020.0,GBP,2026-06-21,Nissan,Navara
-,25000,https://www.kktcarabam.com/204077-mazda-cx-5-lefkosa-dizel-otomatik,24500.0,2024.0,GBP,2026-06-21,Mazda,CX-5
1.4,166956,https://www.kktcarabam.com/226756-honda-civic-girne-benzin-otomatik,4500.0,2007.0,GBP,2026-06-21,Honda,Civic
50 TDI Quattro S-Line,87547,https://www.kktcarabam.com/204381-audi-q8-lefkosa-dizel-otomatik,62000.0,2019.0,GBP,2026-06-21,Audi,Q8
330e,157716,https://www.kktcarabam.com/226755-bmw-3-serisi-lefkosa-benzin-otomatik,25990.0,2020.0,GBP,2026-06-21,BMW,3 Serisi
-,123574,https://www.kktcarabam.com/204369-daihatsu-hi-jet-lefkosa-benzin-otomatik,8900.0,2021.0,GBP,2026-06-21,Daihatsu,Hi-Jet
-,206000,https://www.kktcarabam.com/204368-nissan-tiida-gmagusa-benzin-otomatik,5000.0,2005.0,GBP,2026-06-21,Nissan,Tiida
-,85000,https://www.kktcarabam.com/204075-nissan-serena-lefkosa-benzin-otomatik,15999.0,2022.0,GBP,2026-06-21,Nissan,Serena
II 2.2 TD4,276807,https://www.kktcarabam.com/226745-land-rover-freelander-gmagusa-dizel-otomatik,7000.0,2009.0,GBP,2026-06-21,Land Rover,Freelander
250 CDI,197000,https://www.kktcarabam.com/204328-mercedes-benz-e-serisi-gmagusa-dizel-otomatik,18000.0,2014.0,GBP,2026-06-21,Mercedes-Benz,E Serisi
-,77727,https://www.kktcarabam.com/204305-nissan-serena-lefkosa-hibrit-otomatik,19900.0,2021.0,GBP,2026-06-21,Nissan,Serena
